                Todora,,"2,064","2,248","4,312",863,26
                Ywaya,,"1,919","2,038","3,957",806,25.8
,,,,,,
Koch-Goma Sub County,,"17,400","18,074","35,474","6,965",24.6
                Agonga,,"2,123","2,224","4,347",840,31.1
                Amar,,"2,015","2,104","4,119",800,27.3
                Coorom,,"2,413","2,528","4,941",970,24.3
                Goma K al,,"3,512","3,494","7,006","1,481",26.5
                Lii,,"3,665","3,854","7,519","1,455",20.3
                Orum,,"3,672","3,870","7,542","1,419",21.9
,,,,,,
Anaka Town Cou ncil,,"6,536","7,056","13,592","2,786",27.6
                Akago,,869,866,"1,735",355,27.3
                Ceke,,"2,456","2,613","5,069","1,052",29.2
                Labyei,,"1,143","1,296","2,439",515,24.3
                Ogom,,"2,068","2,281","4,349",864,27.9
,,,,,,
Purongo Sub County,,"15,942","15,536","31,478","6,223",19.7
                Latoro,,"6,782","6,057","12,839","2,602",12.3
                Pabit,,"2,496","2,492","4,988","1,011",22.1
                Paromo,,"1,806","1,985","3,791",703,22.2
                Patira,,"1,354","1,493","2,847",555,24.1
                Pawato mero,,"3,504","3,509","7,013","1,352",29
,,,,,,
,,,,,,
,,,,,,
Otuke District,,"51,187","53,067","104,254","21,945",25.1
Adwari Sub Cou nty,,"4,990","5,203","10,193","2,189",25.1
                Adyerak onya,,853,839,"1,692",368,22.6
                Okee,,715,760,"1,475",343,25.9
                Okere,,"1,514","1,558","3,072",640,26.9
                Olarokw on,,"1,908","2,046","3,954",838,24.5
,,,,,,
Alango Sub Cou nty,,"5,959","6,451","12,410","2,598",27
                Agweng,,"2,171","2,300","4,471",926,25.6
                Alango,,996,"1,090","2,086",452,25.7
                Aminten yo,,"1,165","1,378","2,543",527,26.4
                Omito,,"1,627","1,683","3,310",693,30.2
,,,,,,
Ogor Sub County,,"7,155","7,233","14,388","2,949",25.2
                Anyalim a,,"1,964","2,036","4,000",838,28.2
                Atangw ata,,"1,612","1,640","3,252",644,22.7
                Oluro,,"1,701","1,712","3,413",704,20.6
                Omwon ylee,,"1,878","1,845","3,723",763,28.4
,,,,,,
Ogwette Sub Co unty,,"7,594","7,703","15,297","3,108",21.8
                Acanpii,,"1,375","1,346","2,721",554,23.8
                Ajur,,946,"1,033","1,979",421,24
                Alir,,"1,386","1,398","2,784",583,23.3
                Amunga,,"1,048","1,111","2,159",456,23.2
                Atira,,"1,957","1,940","3,897",748,18.6
                Ogwette,,882,875,"1,757",346,17.9
,,,,,,
Okwang Sub Co unty,,"10,797","11,327","22,124","4,768",26
                Abongo wer,,"1,335","1,416","2,751",586,25.9
                Amoyai,,"1,180","1,243","2,423",537,25.9
                Arwotng o,,"1,204","1,118","2,322",479,26.7
                Barjobi,,"1,280","1,346","2,626",598,29.3
                Barocok,,"1,181","1,223","2,404",494,22.3
                Ogoro,,"1,290","1,437","2,727",599,24.9
                Olworng u,,"2,125","2,323","4,448",958,27.5
                Opejal,,"1,202","1,221","2,423",517,24
,,,,,,
Olilim Sub Count y,,"6,678","6,927","13,605","2,809",24.1
                Alula,,"1,280","1,323","2,603",523,26
                Anepkid e,,"1,345","1,396","2,741",548,21.5
                Angetta,,"1,301","1,474","2,775",585,25.8
                Gotojwa ng,,"1,729","1,730","3,459",715,23.1
                Olilim,,"1,023","1,004","2,027",438,24.4
,,,,,,
Orum Sub Count y,,"4,932","5,092","10,024","2,113",25
                Abongo rwot,,"1,322","1,289","2,611",556,25.5
                Alangi,,"1,007","1,073","2,080",449,27.8
                Anepmo roto,,"1,529","1,583","3,112",649,23.9
                Ating,,"1,074","1,147","2,221",459,23.3
,,,,,,
Otuke Town Cou ncil,,"3,082","3,131","6,213","1,411",27.6
                Alai,,451,455,906,187,23.5
                Barodu gu,,"1,152","1,148","2,300",551,25.2
                Oget,,665,673,"1,338",304,31.3
                Olec,,814,855,"1,669",369,30.1
,,,,,,
,,,,,,
,,,,,,
Zombo District,,"115,824","124,257","240,081","52,720",26.3
Abanga Sub Cou nty,,"8,451","9,162","17,613","3,650",25.3
                Asina,,"2,150","2,339","4,489",910,20.4
                Pakadh a,,"1,453","1,578","3,031",637,26.2
                Pamitu,,"1,329","1,371","2,700",545,32.7
                Serr,,"1,983","2,196","4,179",889,25.9
                Thanga,,"1,536","1,678","3,214",669,24.5
,,,,,,
Atyak Sub Count y,,"10,765","11,351","22,116","4,827",23.1
                Angol,,"3,071","3,340","6,411","1,400",23.6
                Anyola,,"4,404","4,467","8,871","1,924",20.8
                Ogusi,,"2,197","2,304","4,501",980,24.8
                Pamach,,"1,093","1,240","2,333",523,27.3
,,,,,,
Jangokoro Sub County,,"14,765","16,424","31,189","6,958",25.2
                Abaji,,"4,447","5,145","9,592","2,191",27.7
                Jupadin do,,"5,834","6,337","12,171","2,629",23.1
                Patek,,"4,484","4,942","9,426","2,138",25.4
,,,,,,
Kango Sub Coun ty,,"16,914","17,908","34,822","7,731",27.9
                Angar,,"2,557","2,655","5,212","1,149",30.6
                Gamba,,"4,130","4,398","8,528","1,934",24.9
                Oliri,,"2,217","2,390","4,607","1,016",30.5
                Omua,,"1,426","1,505","2,931",647,28
                Paduba,,"2,980","3,156","6,136","1,316",28.3
                Pasai,,"3,604","3,804","7,408","1,669",27.7
,,,,,,
Nyapea Sub Cou nty,,"10,278","10,911","21,189","4,753",30.9
                Abeju,,"3,613","3,766","7,379","1,603",29.8
                Oyeyo,,"2,747","2,988","5,735","1,285",34.8
                Paley,,"3,918","4,157","8,075","1,865",29.2
,,,,,,
Paidha Sub Cou nty,,"7,392","7,856","15,248","3,244",25
                Amei,,"1,212","1,359","2,571",552,22.3
                Chana,,"2,150","2,330","4,480",966,27.6
                Kaya,,"1,644","1,789","3,433",726,29.1
                Otheko,,"2,386","2,378","4,764","1,000",21
,,,,,,
Paidha Town Co uncil,,"15,265","16,367","31,632","6,962",26.1
                Central,,"2,184","2,391","4,575","1,018",30.8
                Dwonga,,"2,233","2,357","4,590",998,26
                Nyibola,,"2,715","3,077","5,792","1,307",23.4
                Omua,,"1,977","2,265","4,242",908,25.4
                Oturgan g,,"3,878","3,939","7,817","1,701",27.5
                Zingili,,"2,278","2,338","4,616","1,030",23.1
,,,,,,
Warr Sub County,,"8,964","9,863","18,827","4,208",26.7
                Afere,,"1,458","1,682","3,140",705,27.5
                Juloka,,"3,127","3,363","6,490","1,443",27.2
                Ngira,,"1,649","1,820","3,469",773,26.8
                Pagei,,957,"1,072","2,029",484,27.9
                Pakia,,"1,773","1,926","3,699",803,24.2
,,,,,,
Zeu Sub County,,"17,276","18,078","35,354","7,772",25.8
                Abanga,,"1,132","1,225","2,357",541,28.5
                Ayaka,,"2,380","2,565","4,945","1,020",27.5
                Jupama tho,,"3,403","3,397","6,800","1,475",22.4
                Kigezi,,"1,635","1,694","3,329",755,28.6
                Lendu,,"2,650","2,687","5,337","1,171",23.7
                Omoyo,,"2,516","2,582","5,098","1,107",25.5
                Papoga,,"3,560","3,928","7,488","1,703",27.4
,,,,,,
Zombo Town Co uncil,,"5,754","6,337","12,091","2,615",25.2
                Abira E ast,,"1,859","2,055","3,914",848,26.2
                Abira W est,,"2,141","2,412","4,553",990,25.2
                Paley W est,,"1,754","1,870","3,624",777,24.3
,,,,,,
,,,,,,
,,,,,,
Omoro District,,"78,837","81,895","160,732","31,572",26.4
Bobi Sub County,,"14,060","14,852","28,912","5,964",27.8
                Paidong o,,"2,665","2,789","5,454","1,060",26.1
                Paidwe,,"4,222","4,441","8,663","1,839",30.3
                Palenga,,"2,187","2,385","4,572",947,31.2
                Palwo,,"2,634","2,754","5,388","1,092",23.6
                Patek,,"2,352","2,483","4,835","1,026",26.4
,,,,,,
Koro Sub County,,"13,978","14,633","28,611","5,583",29.5
                Acoyo,,"1,224","1,217","2,441",502,28.3
                Ibakara,,"1,262","1,331","2,593",534,30.9
                Labwoc,,"2,719","2,957","5,676","1,143",29.9
                Lapaina t East,,"2,800","2,993","5,793","1,025",28.2
                Lapaina t West,,"2,886","2,936","5,822","1,104",29.3
                Pageya,,"3,087","3,199","6,286","1,275",30.3
,,,,,,
Lakwana Sub Co unty,,"6,201","6,379","12,580","2,522",25
                Laneno ber,,829,891,"1,720",352,25.3
                Lujoron gole,,"2,648","2,847","5,495","1,076",25
                Parak,,"2,724","2,641","5,365","1,094",24.9
,,,,,,
Lalogi Sub Coun ty,,"8,493","8,593","17,086","3,234",24.2
                Idobo,,"3,354","3,284","6,638","1,236",24.9
                Jaka,,"2,062","2,157","4,219",830,25.7
                Lukwir,,"3,077","3,152","6,229","1,168",22.4
,,,,,,
Odek Sub Count y,,"15,541","15,881","31,422","5,902",22
                Binya,,"4,933","5,189","10,122","1,877",22.1
                Lamola,,"4,542","4,572","9,114","1,735",21.4
                Lukwor,,"3,180","3,210","6,390","1,218",19.7
                Palaro,,"2,886","2,910","5,796","1,072",25.4
,,,,,,
Ongako Sub Cou nty,,"11,318","11,851","23,169","4,575",29.6
                Abwoch,,"1,953","1,976","3,929",743,31.6
                Alokolu m,,"2,636","2,850","5,486","1,111",29
                Kal,,"2,338","2,588","4,926",983,31.8
                Onyona,,"2,567","2,617","5,184",981,25.2
                Patuda,,"1,824","1,820","3,644",757,31.2
,,,,,,
Omoro Town Co uncil,,"9,246","9,706","18,952","3,792",25.5
                Gem,,"4,001","4,273","8,274","1,644",25.5
                Parwec h,,"2,157","2,227","4,384",881,30.3
                Te-Got,,"3,088","3,206","6,294","1,267",22.3
,,,,,,
,,,,,,
,,,,,,
Bundibugyo Dist rict,,"108,435","115,952","224,387","44,778",18.6
Bukonzo Sub Co unty,,"5,224","5,463","10,687","1,835",16.2
                Buhund u,,"1,319","1,342","2,661",448,15.2
                Bukang ama,,"1,143","1,160","2,303",407,16.2
                Bunguh a,,608,629,"1,237",209,15.8
                Busamb a,,"1,328","1,424","2,752",474,15
                Irambur a,,826,908,"1,734",297,19.9
,,,,,,
Harugale Sub Co unty,,"6,206","6,394","12,600","2,125",18
                Bumate,,"1,047","1,055","2,102",350,18.6
                Bupomboli,,"1,366","1,465","2,831",501,20.6
                Kaleyaleya,,"1,173","1,267","2,440",400,16.5
                Kasulenge,,"1,505","1,520","3,025",518,19.7
                Ngite,,"1,115","1,087","2,202",356,13.2
,,,,,,
Nduguto Sub Co unty,,"5,660","5,746","11,406","2,175",14.8
                Bundim buga,,"1,593","1,659","3,252",657,16
                Butama,,"1,098","1,159","2,257",405,14.6
                Kasanzi,,"1,752","1,790","3,542",650,13.2
                Mutund a,,"1,217","1,138","2,355",463,15.3
,,,,,,
Ngamba Sub Co unty,,"5,161","5,343","10,504","2,031",18.9
                Buramb agira,,787,822,"1,609",284,12.3
                Butholy a,,"1,013","1,061","2,074",365,18.6
                Kikyo,,"1,084","1,117","2,201",463,24
                Ngamba,,"2,277","2,343","4,620",919,18.5
,,,,,,
Ntotoro Sub Cou nty,,"4,920","5,579","10,499","2,109",17.1
                Bugand o,,496,580,"1,076",224,12.9
                Buhund u,,600,629,"1,229",259,15.1
                Kanyan siri,,633,681,"1,314",243,13.2
                Kinyank ende,,475,560,"1,035",210,18.1
                Ntotoro,,"1,681","1,885","3,566",700,16.9
                Nyansor o,,"1,035","1,244","2,279",473,22
,,,,,,
Sindila Sub Cou nty,,"3,703","4,055","7,758","1,527",18.2
                Bunyan gule,,"1,013","1,097","2,110",434,22.6
                Kakuka,,"1,932","2,090","4,022",806,15.9
                Nyanko nda,,758,868,"1,626",287,18.1
,,,,,,
Kasitu Sub Coun ty,,"2,619","2,699","5,318","1,024",16.1
                Mahinyi,,320,372,692,122,13.1
                Malomba,,546,626,"1,172",233,15.5
                Munguni,,209,199,408,79,26.6
                Ndalibana,,696,599,"1,295",254,13
                Nyakighoma,,848,903,"1,751",336,17.6
,,,,,,
Burondo Sub Co unty,,"2,751","2,684","5,435","1,060",18.1
                Burondo,,603,636,"1,239",228,17.1
                Karambi,,567,589,"1,156",233,11.2
                Mwembi,,592,519,"1,111",214,13.1
                Sempay a,,989,940,"1,929",385,25.7
,,,,,,
Kagugu Sub Cou nty,,"1,575","1,716","3,291",712,17.3
                Bunyam wera,,390,447,837,213,16.9
                Kagugu,,336,346,682,160,13.1
                Nkuran ga,,849,923,"1,772",339,19.5
,,,,,,
Ntandi Town Co uncil ,,"5,066","5,388","10,454","1,965",19.2
                Bundim asoli,,"1,400","1,583","2,983",631,21.6
                Kasitu,,852,846,"1,698",275,10.9
                Kirambe,,"1,040","1,062","2,102",363,12.1
                Mbulya,,459,440,899,166,19.9
                Ntandi,,733,843,"1,576",342,20.5
                Nyabug esera,,582,614,"1,196",188,34.6
,,,,,,
Bubandi Sub Co unty,,"7,583","8,220","15,803","3,248",19.2
                Busung a,,"2,769","2,909","5,678","1,173",22.6
                Mulungi tanua,,"1,235","1,355","2,590",541,18.1
                Njuule,,"2,534","2,830","5,364","1,097",18.8
                Nyamba ro,,"1,045","1,126","2,171",437,12.6
,,,,,,
Bubukwanga Sub County,,"5,359","5,981","11,340","2,136",18.8
                Bubukwanga,,"1,426","1,550","2,976",553,19.3
                Bunyamwera,,489,530,"1,019",187,10.7
                Humya,,569,689,"1,258",249,25.3
                Mampo ngya,,"1,154","1,231","2,385",450,16
                Mampu ngulo,,579,680,"1,259",261,23.8
                Saara,,"1,142","1,301","2,443",436,17.9
,,,,,,
Bundibugyo Tow n Council,,"9,153","9,799","18,952","4,294",24.9
                Bimara,,"1,031","1,082","2,113",423,26.5
                Bumadu,,990,"1,038","2,028",375,18.1
                Bumate,,"1,048","1,054","2,102",422,16.6
                Central,,"2,578","2,898","5,476","1,465",30.1
                Hamutiti,,"1,953","1,984","3,937",899,24
                Kanyan simbi,,"1,553","1,743","3,296",710,22.8
,,,,,,
Busaru Sub Cou nty,,"7,212","7,628","14,840","2,827",15.4
                Bugomb wa,,"1,028","1,092","2,120",394,16.2
                Bundim wendi,,603,624,"1,227",254,16.5
                Busaru,,"1,549","1,697","3,246",612,16.3
                Kinyant e,,"1,303","1,402","2,705",514,14.4
                Kirindi,,"2,729","2,813","5,542","1,053",14.7
,,,,,,
Bundingoma Su b County,,"2,855","2,981","5,836","1,324",18.8
                Bundibo mbi,,342,389,731,150,18.7
                Bundina mandi,,377,423,800,206,18
                Bunding oma,,"1,024","1,009","2,033",451,16.2
                Busu,,328,330,658,144,15.3
                Naboow a,,479,484,963,208,18.3
                Nakaso he,,305,346,651,165,30.9
,,,,,,
Kirumya Sub County,,"5,425","5,741","11,166","2,182",16.9
                Katumba,,"1,091","1,142","2,233",439,18
                Nyankiro,,466,500,966,181,17.1
                Bundikeki,,"1,360","1,388","2,748",558,16.1
                Bundibuturo,,"1,039","1,145","2,184",432,17.1
                Bundimulangya,,"1,469","1,566","3,035",572,16.6
,,,,,,
Kisubba Sub Co unty,,"8,094","8,782","16,876","3,666",17.6
                Kisubba,,"1,136","1,088","2,224",391,13
                Bubomb oli,,"1,086","1,172","2,258",521,16.5
                Hakitara,,"1,687","1,861","3,548",802,12.5
                Busoru,,"2,327","2,613","4,940","1,081",21.9
                Kaghem a,,"1,858","2,048","3,906",871,19.7
,,,,,,
Mirambi Sub Cou nty,,"6,245","6,914","13,159","2,388",13.7
                Buganik ere,,970,"1,093","2,063",407,16.2
                Kuka,,"1,353","1,475","2,828",522,13
                Mirambi,,"1,335","1,464","2,799",476,10.9
                Njanja,,"1,698","1,881","3,579",628,14.3
                Simbya,,889,"1,001","1,890",355,14.4
,,,,,,
Nyahuka Town C ouncil,,"7,890","8,806","16,696","3,618",23.2
                Bhamba,,794,928,"1,722",331,19.9
                Bundika hungu,,489,522,"1,011",209,8.1
                Bundiku yali,,890,939,"1,829",395,19.2
                Bundim ulinga,,"1,858","2,027","3,885",833,25.2
                Kahung u,,207,236,443,92,20.7
                Kasiri,,757,823,"1,580",337,20.2
                Nyahuk a,,"2,364","2,814","5,178","1,230",28.7
                Simbya Nkuru,,531,517,"1,048",191,15.7
,,,,,,
Tokwe Sub County,,"5,734","6,033","11,767","2,532",18.9
                Buhanda,,535,544,"1,079",234,14.1
                Bundinyama,,625,658,"1,283",245,17.6
                Bundiwerume,,"1,067","1,202","2,269",458,17.2
                Bunyaruta,,625,627,"1,252",284,12.7
                Hakitengya,,"1,275","1,384","2,659",510,20.8
                Mataisa,,"1,607","1,618","3,225",801,22.7
,,,,,,
,,,,,,
,,,,,,
Bushenyi District,,"114,207","120,236","234,443","51,370",22.9
Central Divison,,"8,429","8,184","16,613","3,874",26.4
                Bunyari gi,,825,902,"1,727",406,24.9
                Central,,"2,090","1,699","3,789",897,30.4
                Kyeitem be,,"1,148","1,196","2,344",592,29.4
                Ruharo,,"1,966","1,973","3,939",879,24.6
                Ryamab engwa,,874,838,"1,712",366,21.6
                Ward Ii,,"1,526","1,576","3,102",734,24.7
,,,,,,
Ishaka Divison,,"7,900","8,539","16,439","4,065",28.8
                Buramb a,,"1,001","1,121","2,122",469,22
                Kashen yi,,"1,063","1,093","2,156",427,26
                Ward Iii,,"1,605","1,672","3,277",808,22.3
                Ward Iv,,"3,071","3,368","6,439","1,491",28.3
                Town,,"1,160","1,285","2,445",870,40.9
,,,,,,
Nyakabirizi Divisi on,,"3,961","4,204","8,165","1,835",24.7
                Kibaare,,496,551,"1,047",231,22.9
                Mazinga,,"1,308","1,246","2,554",560,22.3
                Rwenjer u,,941,956,"1,897",423,22.2
                Ward I,,"1,216","1,451","2,667",621,29.3
,,,,,,
Bitooma Sub Co unty,,"6,680","6,731","13,411","2,755",16.2
                Bitooma,,"1,121","1,121","2,242",455,20.2
                Kakira,,969,912,"1,881",417,17
                Kashambya,,940,764,"1,704",333,10.8
                Kimuri,,"1,276","1,410","2,686",529,11
                Ngorora,,958,991,"1,949",409,18.8
                Nyanga,,"1,416","1,533","2,949",612,18.5
,,,,,,
Bumbaire Sub C ounty,,"6,802","7,419","14,221","3,025",25.9
                Bumbair e,,"2,196","2,280","4,476",959,27.8
                Kibaare,,"1,196","1,314","2,510",547,31.3
                Kiyaga,,"1,903","2,112","4,015",833,23.9
                Numba,,"1,507","1,713","3,220",686,21.3
,,,,,,
Ibaare Sub Coun ty,,"5,439","6,145","11,584","2,708",25.2
                Ibaare,,"1,450","1,578","3,028",694,25.1
                Kainam o,,"1,148","1,402","2,550",599,24.7
                Kyamug abo,,"1,570","1,697","3,267",738,19.4
                Ryeishe,,"1,271","1,468","2,739",677,32.1
,,,,,,
Kakanju Sub Co unty,,"11,092","11,752","22,844","4,664",18.9
                Kabaare,,"2,480","2,620","5,100","1,075",19.3
                Kakanju,,"2,417","2,507","4,924","1,016",17.9
                Katunga,,"2,697","2,920","5,617","1,152",21.1
                Kitojo,,"1,452","1,517","2,969",570,14.2
                Rushiny a,,"2,046","2,188","4,234",851,19.7
,,,,,,
Kyabugimbi Sub County,,"9,245","10,030","19,275","4,097",20.7
                Bijengye,,"1,515","1,578","3,093",667,22.5
                Kajunju,,"1,978","2,152","4,130",874,19.1
                Katikam we,,"2,770","3,034","5,804","1,258",22.9
                Kitwe,,"1,514","1,635","3,149",648,15.4
                Kyeigo mbe,,"1,468","1,631","3,099",650,22.2
,,,,,,
Kyamuhunga Su b County,,"10,332","10,644","20,976","4,295",19.9
                Kakoni,,"1,011","1,023","2,034",423,19.6
                Kibazi,,"1,995","2,035","4,030",839,21.2
                Kabingo,,"2,864","2,966","5,830","1,175",20.7
                Nshumi,,"2,240","2,395","4,635",960,19.5
                Swazi,,"2,222","2,225","4,447",898,18.4
,,,,,,
Kyeizooba Sub C ounty,,"12,944","13,696","26,640","5,988",26.9
                Buyanja,,"1,231","1,318","2,549",545,24.2
                Bwera,,"1,184","1,216","2,400",516,24.4
                Karaaro,,"2,102","2,258","4,360",956,28.5
                Kitagata,,"2,120","2,282","4,402",957,24.2
                Kitwe,,"2,601","2,759","5,360","1,315",28.3
                Ntunga mo,,719,702,"1,421",303,24.1
                Nyamiy aga,,"1,154","1,197","2,351",557,27.3
                Rutoom a,,"1,833","1,964","3,797",839,30.2
,,,,,,
Nyabubare Sub County,,"17,378","18,533","35,911","7,718",21.9
                Kahung ye,,"2,893","3,219","6,112","1,263",18.7
                Kigoma,,"2,873","3,000","5,873","1,270",23.9
                Kizinda,,"2,553","2,685","5,238","1,302",25.8
                Nkanga,,"2,634","2,885","5,519","1,156",23.7
                Nyabub are,,"4,035","4,244","8,279","1,705",20.9
                Nyarug oote,,"2,390","2,500","4,890","1,022",17.9
,,,,,,
Ruhumuro Sub C ounty,,"6,650","6,861","13,511","2,726",14.9
                Bugaara,,"1,670","1,697","3,367",692,15.3
                Burungi ra,,"1,369","1,494","2,863",572,16.8
                Nyeibin go,,"2,135","2,072","4,207",851,13.7
                Ruhum uro,,"1,476","1,598","3,074",611,14.2
,,,,,,
Kyamuhunga Town Council,,"7,355","7,498","14,853","3,620",24.4
                Butare Town Board,,"3,157","3,436","6,593","1,678",28
                Kyamuhunga,,856,868,"1,724",366,16.9
                Mashonga,,"3,342","3,194","6,536","1,576",22.4
,,,,,,
,,,,,,
,,,,,,
Hoima District,,"287,906","285,080","572,986","125,399",21.9
Buhanika Sub C ounty,,"7,412","6,760","14,172","3,339",24
                Butema,,"1,426","1,337","2,763",660,30.6
                Katereig a,,"1,354","1,260","2,614",578,23.4
                Kikereg e,,"1,105","1,086","2,191",525,27
                Kitonya,,"1,104",972,"2,076",508,20.1
                Kitorogy a,,845,790,"1,635",412,22.6
                Kyohair we,,"1,578","1,315","2,893",656,19.2
,,,,,,
Buseruka Sub C ounty,,"21,772","20,733","42,505","8,972",19.2
                Kabaale,,"8,814","7,983","16,797","3,351",18.3
                Nyakabi ngo,,"6,035","6,045","12,080","2,361",18.2
                Toonya,,"6,923","6,705","13,628","3,260",21
,,,,,,
Kigorobya Sub C ounty,,"33,324","33,797","67,121","12,771",21.1
                Bwikya,,"8,378","8,575","16,953","3,175",17.4
                Kapapi,,"7,400","7,669","15,069","2,680",24.9
                Kibiro,,"4,876","4,539","9,415","2,202",18.2
                Kiganja,,"2,704","2,849","5,553",988,31.2
                Kijongo,,"2,187","2,188","4,375",810,17.7
                Kisuku ma,,"5,685","5,843","11,528","2,107",20.8
                Kyabisa gazi,,"2,094","2,134","4,228",809,23.4
,,,,,,
Kigorobya Town Council,,"2,734","3,111","5,845","1,282",35.6
                North East,,505,544,"1,049",211,35.5
                Northern,,596,688,"1,284",283,32.5
                South East,,"1,122","1,313","2,435",568,39.4
                South West,,511,566,"1,077",220,29.5
,,,,,,
Kitoba Sub Coun ty,,"17,513","17,297","34,810","7,371",21.9
                Birungu,,"3,710","3,685","7,395","1,594",26.1
                Budaka,,"1,919","1,870","3,789",791,14.7
                Bulyang o,,"3,771","3,472","7,243","1,480",21
                Kibanjw a,,"2,724","2,842","5,566","1,213",22.2
                Kiragura,,"2,063","2,060","4,123",973,20.8
                Kiryang obe,,"3,326","3,368","6,694","1,320",22.7
,,,,,,
Kyabigambire Su b County,,"21,129","19,850","40,979","8,886",21.7
                Bulindi,,"4,012","3,916","7,928","1,836",26.3
                Buraru,,"8,040","7,374","15,414","3,342",20.6
                Kibugub ya,,"5,037","4,711","9,748","2,067",20.9
                Kisabag wa,,"4,040","3,849","7,889","1,641",20
,,,,,,
,,"136,390","131,065","267,455","57,884",19.1
Bugambe Sub C ounty,,"15,320","14,725","30,045","6,841",20.5
                Bugamb e,,"2,491","2,375","4,866","1,052",21.3
                Katanga,,"6,053","5,683","11,736","2,832",21.9
                Nyarug abu,,"1,560","1,620","3,180",745,18.4
                Ruguse,,"5,216","5,047","10,263","2,212",18.9
,,,,,,
Buhimba Sub Co unty,,"19,935","19,372","39,307","8,551",21.3
                Kinogozi,,"4,320","4,299","8,619","1,908",26
                Kyabata lya,,"4,141","4,188","8,329","1,841",26.1
                Musaija mukuru East,,"3,725","3,458","7,183","1,584",17.2
                Musaija mukuru West,,"3,718","3,575","7,293","1,508",19.3
                Ruhung a,,"4,031","3,852","7,883","1,710",16.5
,,,,,,
Kabwoya Sub Co unty,,"34,385","32,445","66,830","14,553",17.5
                Bubogo,,"8,132","7,905","16,037","3,483",15.7
                Igwanjura,,"5,109","4,792","9,901","2,145",17.1
                Kaseeta,,"9,465","8,954","18,419","3,861",17
                Kimbug u,,"6,210","5,780","11,990","2,756",19.2
                Nkondo,,"5,469","5,014","10,483","2,308",19.6
,,,,,,
Kiziranfumbi Sub  County,,"17,769","17,415","35,184","7,450",18.5
                Bulimya,,"6,697","6,809","13,506","2,909",20.8
                Kidoma,,"4,491","4,422","8,913","1,882",15.5
                Muntem e,,"6,581","6,184","12,765","2,659",18.3
,,,,,,
Kyangwali Sub C ounty,,"37,140","35,102","72,242","15,440",19
                Buhuka,,"5,883","4,772","10,655","2,234",18.6
                Butoole,,"18,871","18,009","36,880","8,061",14.7
                Kasong a,,"5,612","5,445","11,057","2,218",15.4
                Kyangw ali,,"6,774","6,876","13,650","2,927",19.2
,,,,,,
,,,,,,
Bujumbura Divisi on,,"10,632","11,567","22,199","5,096",27.8
                Bujuura,,710,721,"1,431",295,22.4
                Karongo,,"1,087","1,104","2,191",496,21.2
                Kihomb oza,,"5,784","6,528","12,312","2,909",29.4
                Kyesiiga,,"3,051","3,214","6,265","1,396",27.9
,,,,,,
Busiisi Division,,"9,548","9,739","19,287","4,430",19.8
                Kasingo,,"2,978","3,141","6,119","1,392",21
                Kibingo,,"1,727","1,818","3,545",856,19.7
                Kiduum a,,"2,219","2,242","4,461","1,038",16.3
                Kihukya,,"2,624","2,538","5,162","1,144",21.4
,,,,,,
Kahoora Divison,,"16,153","19,305","35,458","9,814",34.5
                Central,,"3,237","3,446","6,683","1,814",37.9
                Northern,,"2,903","3,918","6,821","1,883",38.6
                Southern,,"4,167","4,858","9,025","2,625",32.7
                Western,,"5,846","7,083","12,929","3,492",31.8
,,,,,,
Mparo Divison,,"11,299","11,856","23,155","5,554",26.7
                Bwikya,,"5,255","5,816","11,071","2,753",28.4
                Kicwam ba,,"2,092","2,071","4,163",917,25.3
                Kyental e,,"2,151","2,181","4,332","1,019",23
                Nyakam bugu,,"1,801","1,788","3,589",865,27.2
,,,,,,
 **Kyangwali Ref ugee Camp,,"11,841","12,006","23,847","5,049",27.3
,,,,,,
Kabale District,,"158,238","173,097","331,335","74,477",25.9
Central Division,,"7,662","8,228","15,890","3,907",27.5
                Butober e,,"1,469","1,363","2,832",713,28.3
                Central,,"2,024","2,489","4,513",862,29.2
                Nyabiko ni,,"2,383","2,658","5,041","1,355",28.3
                Nyakahi ta,,"1,786","1,718","3,504",977,24.1
,,,,,,
Northern Divisio n,,"6,037","6,449","12,486","3,331",29.6
                Kijuguta,,"2,007","2,155","4,162","1,030",27.7
                Lower B ugongi,,"1,463","1,616","3,079",897,29.4
                Rutoom a,,855,909,"1,764",517,31.9
                Upper B ugongi,,"1,712","1,769","3,481",887,30.7
,,,,,,
Southern Divisio n,,"10,359","10,451","20,810","4,440",26.8
                Karuba nda,,"2,447","2,852","5,299",974,27.8
                Kirigime,,"2,926","3,008","5,934","1,340",24.7
                Mwanja ri,,"3,458","2,960","6,418","1,317",27.9
                Rushaki,,"1,528","1,631","3,159",809,27.1
,,,,,,
Buhara Sub Cou nty,,"12,101","13,598","25,699","5,581",27.4
                Bugara ma,,"1,427","1,508","2,935",646,25.4
                Buhara,,"1,814","2,005","3,819",855,29.9
                Kafunjo,,"2,204","2,455","4,659","1,034",22
                Kitanga,,"1,196","1,315","2,511",537,24
                Muyebe,,"1,561","1,894","3,455",761,30.2
                Ntaraba na,,"1,354","1,470","2,824",610,32
                Rwene,,"2,545","2,951","5,496","1,138",29
,,,,,,
Butanda Sub Co unty,,"8,349","9,782","18,131","4,040",22.1
                Bigaaga,,"2,514","2,903","5,417","1,209",21.3
                Butanda,,"2,301","2,678","4,979","1,131",23.5
